datetime_et,datetime_utc,outcome,open_prob,high_prob,low_prob,close_prob,open_american_odds,high_american_odds,low_american_odds,close_american_odds,open_decimal_odds,high_decimal_odds,low_decimal_odds,close_decimal_odds,volume_shares,trade_count
2026-04-02 06:05:00-04:00,2026-04-02 10:05:00+00:00,Texas Longhorns,0.5445005110682819,0.5445005110682819,0.5445005110682819,0.5445005110682819,-120,-120,-120,-120,1.8365,1.8365,1.8365,1.8365,0.0,0
2026-04-02 06:05:00-04:00,2026-04-02 10:05:00+00:00,UCLA Bruins,0.45,0.45,0.45,0.45,122,122,122,122,2.2222,2.2222,2.2222,2.2222,0.0,0
2026-04-02 06:10:00-04:00,2026-04-02 10:10:00+00:00,Texas Longhorns,0.5445005110682819,0.5445005110682819,0.5445005110682819,0.5445005110682819,-120,-120,-120,-120,1.8365,1.8365,1.8365,1.8365,0.0,0
2026-04-02 06:10:00-04:00,2026-04-02 10:10:00+00:00,UCLA Bruins,0.45,0.45,0.45,0.45,122,122,122,122,2.2222,2.2222,2.2222,2.2222,0.0,0
2026-04-02 06:15:00-04:00,2026-04-02 10:15:00+00:00,Texas Longhorns,0.5445005110682819,0.5445005110682819,0.5445005110682819,0.5445005110682819,-120,-120,-120,-120,1.8365,1.8365,1.8365,1.8365,0.0,0
2026-04-02 06:15:00-04:00,2026-04-02 10:15:00+00:00,UCLA Bruins,0.45,0.45,0.45,0.45,122,122,122,122,2.2222,2.2222,2.2222,2.2222,0.0,0
2026-04-02 06:20:00-04:00,2026-04-02 10:20:00+00:00,Texas Longhorns,0.5445005110682819,0.5445005110682819,0.5445005110682819,0.5445005110682819,-120,-120,-120,-120,1.8365,1.8365,1.8365,1.8365,0.0,0
2026-04-02 06:20:00-04:00,2026-04-02 10:20:00+00:00,UCLA Bruins,0.45,0.45,0.45,0.45,122,122,122,122,2.2222,2.2222,2.2222,2.2222,0.0,0
2026-04-02 06:25:00-04:00,2026-04-02 10:25:00+00:00,Texas Longhorns,0.5445005110682819,0.5445005110682819,0.5445005110682819,0.5445005110682819,-120,-120,-120,-120,1.8365,1.8365,1.8365,1.8365,0.0,0
2026-04-02 06:25:00-04:00,2026-04-02 10:25:00+00:00,UCLA Bruins,0.45,0.45,0.45,0.45,122,122,122,122,2.2222,2.2222,2.2222,2.2222,0.0,0
2026-04-02 06:30:00-04:00,2026-04-02 10:30:00+00:00,Texas Longhorns,0.5445005110682819,0.5445005110682819,0.5445005110682819,0.5445005110682819,-120,-120,-120,-120,1.8365,1.8365,1.8365,1.8365,0.0,0
2026-04-02 06:30:00-04:00,2026-04-02 10:30:00+00:00,UCLA Bruins,0.45,0.45,0.45,0.45,122,122,122,122,2.2222,2.2222,2.2222,2.2222,0.0,0
2026-04-02 06:35:00-04:00,2026-04-02 10:35:00+00:00,Texas Longhorns,0.5445005110682819,0.5445005110682819,0.5445005110682819,0.5445005110682819,-120,-120,-120,-120,1.8365,1.8365,1.8365,1.8365,0.0,0
2026-04-02 06:35:00-04:00,2026-04-02 10:35:00+00:00,UCLA Bruins,0.45,0.45,0.45,0.45,122,122,122,122,2.2222,2.2222,2.2222,2.2222,0.0,0
2026-04-02 06:40:00-04:00,2026-04-02 10:40:00+00:00,Texas Longhorns,0.5445005110682819,0.5445005110682819,0.5445005110682819,0.5445005110682819,-120,-120,-120,-120,1.8365,1.8365,1.8365,1.8365,0.0,0
2026-04-02 06:40:00-04:00,2026-04-02 10:40:00+00:00,UCLA Bruins,0.45,0.45,0.45,0.45,122,122,122,122,2.2222,2.2222,2.2222,2.2222,0.0,0
2026-04-02 06:45:00-04:00,2026-04-02 10:45:00+00:00,Texas Longhorns,0.5445005110682819,0.5445005110682819,0.5445005110682819,0.5445005110682819,-120,-120,-120,-120,1.8365,1.8365,1.8365,1.8365,0.0,0
2026-04-02 06:45:00-04:00,2026-04-02 10:45:00+00:00,UCLA Bruins,0.45,0.45,0.45,0.45,122,122,122,122,2.2222,2.2222,2.2222,2.2222,0.0,0
2026-04-02 06:50:00-04:00,2026-04-02 10:50:00+00:00,Texas Longhorns,0.5445005110682819,0.5445005110682819,0.5445005110682819,0.5445005110682819,-120,-120,-120,-120,1.8365,1.8365,1.8365,1.8365,0.0,0
2026-04-02 06:50:00-04:00,2026-04-02 10:50:00+00:00,UCLA Bruins,0.45,0.45,0.45,0.45,122,122,122,122,2.2222,2.2222,2.2222,2.2222,0.0,0
2026-04-02 06:55:00-04:00,2026-04-02 10:55:00+00:00,Texas Longhorns,0.5445005110682819,0.5445005110682819,0.5445005110682819,0.5445005110682819,-120,-120,-120,-120,1.8365,1.8365,1.8365,1.8365,0.0,0
2026-04-02 06:55:00-04:00,2026-04-02 10:55:00+00:00,UCLA Bruins,0.45,0.45,0.45,0.45,122,122,122,122,2.2222,2.2222,2.2222,2.2222,0.0,0
2026-04-02 07:00:00-04:00,2026-04-02 11:00:00+00:00,Texas Longhorns,0.5445005110682819,0.5445005110682819,0.5445005110682819,0.5445005110682819,-120,-120,-120,-120,1.8365,1.8365,1.8365,1.8365,0.0,0
2026-04-02 07:00:00-04:00,2026-04-02 11:00:00+00:00,UCLA Bruins,0.45,0.45,0.45,0.45,122,122,122,122,2.2222,2.2222,2.2222,2.2222,0.0,0
2026-04-02 07:05:00-04:00,2026-04-02 11:05:00+00:00,Texas Longhorns,0.5445005110682819,0.5445005110682819,0.5445005110682819,0.5445005110682819,-120,-120,-120,-120,1.8365,1.8365,1.8365,1.8365,0.0,0
2026-04-02 07:05:00-04:00,2026-04-02 11:05:00+00:00,UCLA Bruins,0.45,0.45,0.45,0.45,122,122,122,122,2.2222,2.2222,2.2222,2.2222,0.0,0
2026-04-02 07:10:00-04:00,2026-04-02 11:10:00+00:00,Texas Longhorns,0.5445005110682819,0.5445005110682819,0.5445005110682819,0.5445005110682819,-120,-120,-120,-120,1.8365,1.8365,1.8365,1.8365,0.0,0
2026-04-02 07:10:00-04:00,2026-04-02 11:10:00+00:00,UCLA Bruins,0.45,0.45,0.45,0.45,122,122,122,122,2.2222,2.2222,2.2222,2.2222,0.0,0
2026-04-02 07:15:00-04:00,2026-04-02 11:15:00+00:00,Texas Longhorns,0.5445005110682819,0.5445005110682819,0.5445005110682819,0.5445005110682819,-120,-120,-120,-120,1.8365,1.8365,1.8365,1.8365,0.0,0
2026-04-02 07:15:00-04:00,2026-04-02 11:15:00+00:00,UCLA Bruins,0.45,0.45,0.45,0.45,122,122,122,122,2.2222,2.2222,2.2222,2.2222,0.0,0
2026-04-02 07:20:00-04:00,2026-04-02 11:20:00+00:00,Texas Longhorns,0.5445005110682819,0.5445005110682819,0.5445005110682819,0.5445005110682819,-120,-120,-120,-120,1.8365,1.8365,1.8365,1.8365,0.0,0
2026-04-02 07:20:00-04:00,2026-04-02 11:20:00+00:00,UCLA Bruins,0.45,0.45,0.45,0.45,122,122,122,122,2.2222,2.2222,2.2222,2.2222,0.0,0
2026-04-02 07:25:00-04:00,2026-04-02 11:25:00+00:00,Texas Longhorns,0.5445005110682819,0.5445005110682819,0.5445005110682819,0.5445005110682819,-120,-120,-120,-120,1.8365,1.8365,1.8365,1.8365,0.0,0
2026-04-02 07:25:00-04:00,2026-04-02 11:25:00+00:00,UCLA Bruins,0.45,0.45,0.45,0.45,122,122,122,122,2.2222,2.2222,2.2222,2.2222,0.0,0
2026-04-02 07:30:00-04:00,2026-04-02 11:30:00+00:00,Texas Longhorns,0.5445005110682819,0.5445005110682819,0.5445005110682819,0.5445005110682819,-120,-120,-120,-120,1.8365,1.8365,1.8365,1.8365,0.0,0
2026-04-02 07:30:00-04:00,2026-04-02 11:30:00+00:00,UCLA Bruins,0.45,0.45,0.45,0.45,122,122,122,122,2.2222,2.2222,2.2222,2.2222,0.0,0
2026-04-02 07:35:00-04:00,2026-04-02 11:35:00+00:00,Texas Longhorns,0.5445005110682819,0.5445005110682819,0.5445005110682819,0.5445005110682819,-120,-120,-120,-120,1.8365,1.8365,1.8365,1.8365,0.0,0
2026-04-02 07:35:00-04:00,2026-04-02 11:35:00+00:00,UCLA Bruins,0.45,0.45,0.45,0.45,122,122,122,122,2.2222,2.2222,2.2222,2.2222,0.0,0
2026-04-02 07:40:00-04:00,2026-04-02 11:40:00+00:00,Texas Longhorns,0.5445005110682819,0.5445005110682819,0.5445005110682819,0.5445005110682819,-120,-120,-120,-120,1.8365,1.8365,1.8365,1.8365,0.0,0
2026-04-02 07:40:00-04:00,2026-04-02 11:40:00+00:00,UCLA Bruins,0.45,0.45,0.45,0.45,122,122,122,122,2.2222,2.2222,2.2222,2.2222,0.0,0
2026-04-02 07:45:00-04:00,2026-04-02 11:45:00+00:00,Texas Longhorns,0.5445005110682819,0.5445005110682819,0.5445005110682819,0.5445005110682819,-120,-120,-120,-120,1.8365,1.8365,1.8365,1.8365,0.0,0
2026-04-02 07:45:00-04:00,2026-04-02 11:45:00+00:00,UCLA Bruins,0.45,0.45,0.45,0.45,122,122,122,122,2.2222,2.2222,2.2222,2.2222,0.0,0
2026-04-02 07:50:00-04:00,2026-04-02 11:50:00+00:00,Texas Longhorns,0.5445005110682819,0.5445005110682819,0.5445005110682819,0.5445005110682819,-120,-120,-120,-120,1.8365,1.8365,1.8365,1.8365,0.0,0
2026-04-02 07:50:00-04:00,2026-04-02 11:50:00+00:00,UCLA Bruins,0.45,0.45,0.45,0.45,122,122,122,122,2.2222,2.2222,2.2222,2.2222,0.0,0
2026-04-02 07:55:00-04:00,2026-04-02 11:55:00+00:00,Texas Longhorns,0.5445005110682819,0.5445005110682819,0.5445005110682819,0.5445005110682819,-120,-120,-120,-120,1.8365,1.8365,1.8365,1.8365,0.0,0
2026-04-02 07:55:00-04:00,2026-04-02 11:55:00+00:00,UCLA Bruins,0.45,0.45,0.45,0.45,122,122,122,122,2.2222,2.2222,2.2222,2.2222,0.0,0
2026-04-02 08:00:00-04:00,2026-04-02 12:00:00+00:00,Texas Longhorns,0.5445005110682819,0.5445005110682819,0.5445005110682819,0.5445005110682819,-120,-120,-120,-120,1.8365,1.8365,1.8365,1.8365,0.0,0
2026-04-02 08:00:00-04:00,2026-04-02 12:00:00+00:00,UCLA Bruins,0.45,0.45,0.45,0.45,122,122,122,122,2.2222,2.2222,2.2222,2.2222,0.0,0
2026-04-02 08:05:00-04:00,2026-04-02 12:05:00+00:00,Texas Longhorns,0.5445005110682819,0.5445005110682819,0.5445005110682819,0.5445005110682819,-120,-120,-120,-120,1.8365,1.8365,1.8365,1.8365,0.0,0
2026-04-02 08:05:00-04:00,2026-04-02 12:05:00+00:00,UCLA Bruins,0.45,0.45,0.45,0.45,122,122,122,122,2.2222,2.2222,2.2222,2.2222,0.0,0
2026-04-02 08:10:00-04:00,2026-04-02 12:10:00+00:00,Texas Longhorns,0.5445005110682819,0.5445005110682819,0.5445005110682819,0.5445005110682819,-120,-120,-120,-120,1.8365,1.8365,1.8365,1.8365,0.0,0
2026-04-02 08:10:00-04:00,2026-04-02 12:10:00+00:00,UCLA Bruins,0.45,0.45,0.45,0.45,122,122,122,122,2.2222,2.2222,2.2222,2.2222,0.0,0
2026-04-02 08:15:00-04:00,2026-04-02 12:15:00+00:00,Texas Longhorns,0.5445005110682819,0.5445005110682819,0.5445005110682819,0.5445005110682819,-120,-120,-120,-120,1.8365,1.8365,1.8365,1.8365,0.0,0
2026-04-02 08:15:00-04:00,2026-04-02 12:15:00+00:00,UCLA Bruins,0.45,0.45,0.45,0.45,122,122,122,122,2.2222,2.2222,2.2222,2.2222,0.0,0
2026-04-02 08:20:00-04:00,2026-04-02 12:20:00+00:00,Texas Longhorns,0.5445005110682819,0.5445005110682819,0.5445005110682819,0.5445005110682819,-120,-120,-120,-120,1.8365,1.8365,1.8365,1.8365,0.0,0
2026-04-02 08:20:00-04:00,2026-04-02 12:20:00+00:00,UCLA Bruins,0.45,0.45,0.45,0.45,122,122,122,122,2.2222,2.2222,2.2222,2.2222,0.0,0
2026-04-02 08:25:00-04:00,2026-04-02 12:25:00+00:00,Texas Longhorns,0.5445005110682819,0.5445005110682819,0.5445005110682819,0.5445005110682819,-120,-120,-120,-120,1.8365,1.8365,1.8365,1.8365,0.0,0
2026-04-02 08:25:00-04:00,2026-04-02 12:25:00+00:00,UCLA Bruins,0.45,0.45,0.45,0.45,122,122,122,122,2.2222,2.2222,2.2222,2.2222,0.0,0
2026-04-02 08:30:00-04:00,2026-04-02 12:30:00+00:00,Texas Longhorns,0.5445005110682819,0.5445005110682819,0.5445005110682819,0.5445005110682819,-120,-120,-120,-120,1.8365,1.8365,1.8365,1.8365,0.0,0
2026-04-02 08:30:00-04:00,2026-04-02 12:30:00+00:00,UCLA Bruins,0.45,0.45,0.45,0.45,122,122,122,122,2.2222,2.2222,2.2222,2.2222,0.0,0
2026-04-02 08:35:00-04:00,2026-04-02 12:35:00+00:00,Texas Longhorns,0.5445005110682819,0.5445005110682819,0.5445005110682819,0.5445005110682819,-120,-120,-120,-120,1.8365,1.8365,1.8365,1.8365,0.0,0
2026-04-02 08:35:00-04:00,2026-04-02 12:35:00+00:00,UCLA Bruins,0.45,0.45,0.45,0.45,122,122,122,122,2.2222,2.2222,2.2222,2.2222,0.0,0
2026-04-02 08:40:00-04:00,2026-04-02 12:40:00+00:00,Texas Longhorns,0.5445005110682819,0.5445005110682819,0.5445005110682819,0.5445005110682819,-120,-120,-120,-120,1.8365,1.8365,1.8365,1.8365,0.0,0
2026-04-02 08:40:00-04:00,2026-04-02 12:40:00+00:00,UCLA Bruins,0.45,0.45,0.45,0.45,122,122,122,122,2.2222,2.2222,2.2222,2.2222,0.0,0
2026-04-02 08:45:00-04:00,2026-04-02 12:45:00+00:00,Texas Longhorns,0.5445005110682819,0.5445005110682819,0.5445005110682819,0.5445005110682819,-120,-120,-120,-120,1.8365,1.8365,1.8365,1.8365,0.0,0
2026-04-02 08:45:00-04:00,2026-04-02 12:45:00+00:00,UCLA Bruins,0.45,0.45,0.45,0.45,122,122,122,122,2.2222,2.2222,2.2222,2.2222,0.0,0
2026-04-02 08:50:00-04:00,2026-04-02 12:50:00+00:00,Texas Longhorns,0.5445005110682819,0.5445005110682819,0.5445005110682819,0.5445005110682819,-120,-120,-120,-120,1.8365,1.8365,1.8365,1.8365,0.0,0
2026-04-02 08:50:00-04:00,2026-04-02 12:50:00+00:00,UCLA Bruins,0.45,0.45,0.45,0.45,122,122,122,122,2.2222,2.2222,2.2222,2.2222,0.0,0
2026-04-02 08:55:00-04:00,2026-04-02 12:55:00+00:00,Texas Longhorns,0.5445005110682819,0.5445005110682819,0.5445005110682819,0.5445005110682819,-120,-120,-120,-120,1.8365,1.8365,1.8365,1.8365,0.0,0
2026-04-02 08:55:00-04:00,2026-04-02 12:55:00+00:00,UCLA Bruins,0.45,0.45,0.45,0.45,122,122,122,122,2.2222,2.2222,2.2222,2.2222,0.0,0
2026-04-02 09:00:00-04:00,2026-04-02 13:00:00+00:00,Texas Longhorns,0.5445005110682819,0.5445005110682819,0.5445005110682819,0.5445005110682819,-120,-120,-120,-120,1.8365,1.8365,1.8365,1.8365,0.0,0
2026-04-02 09:00:00-04:00,2026-04-02 13:00:00+00:00,UCLA Bruins,0.45,0.45,0.45,0.45,122,122,122,122,2.2222,2.2222,2.2222,2.2222,0.0,0
2026-04-02 09:05:00-04:00,2026-04-02 13:05:00+00:00,Texas Longhorns,0.5445005110682819,0.5445005110682819,0.5445005110682819,0.5445005110682819,-120,-120,-120,-120,1.8365,1.8365,1.8365,1.8365,0.0,0
2026-04-02 09:05:00-04:00,2026-04-02 13:05:00+00:00,UCLA Bruins,0.45,0.45,0.45,0.45,122,122,122,122,2.2222,2.2222,2.2222,2.2222,0.0,0
2026-04-02 09:10:00-04:00,2026-04-02 13:10:00+00:00,Texas Longhorns,0.5445005110682819,0.5445005110682819,0.5445005110682819,0.5445005110682819,-120,-120,-120,-120,1.8365,1.8365,1.8365,1.8365,0.0,0
2026-04-02 09:10:00-04:00,2026-04-02 13:10:00+00:00,UCLA Bruins,0.45,0.45,0.45,0.45,122,122,122,122,2.2222,2.2222,2.2222,2.2222,0.0,0
2026-04-02 09:15:00-04:00,2026-04-02 13:15:00+00:00,Texas Longhorns,0.5445005110682819,0.5445005110682819,0.5445005110682819,0.5445005110682819,-120,-120,-120,-120,1.8365,1.8365,1.8365,1.8365,0.0,0
2026-04-02 09:15:00-04:00,2026-04-02 13:15:00+00:00,UCLA Bruins,0.45,0.45,0.45,0.45,122,122,122,122,2.2222,2.2222,2.2222,2.2222,0.0,0
2026-04-02 09:20:00-04:00,2026-04-02 13:20:00+00:00,Texas Longhorns,0.5445005110682819,0.5445005110682819,0.5445005110682819,0.5445005110682819,-120,-120,-120,-120,1.8365,1.8365,1.8365,1.8365,0.0,0
2026-04-02 09:20:00-04:00,2026-04-02 13:20:00+00:00,UCLA Bruins,0.45,0.45,0.45,0.45,122,122,122,122,2.2222,2.2222,2.2222,2.2222,0.0,0
2026-04-02 09:25:00-04:00,2026-04-02 13:25:00+00:00,Texas Longhorns,0.5445005110682819,0.5445005110682819,0.5445005110682819,0.5445005110682819,-120,-120,-120,-120,1.8365,1.8365,1.8365,1.8365,0.0,0
2026-04-02 09:25:00-04:00,2026-04-02 13:25:00+00:00,UCLA Bruins,0.45,0.45,0.45,0.45,122,122,122,122,2.2222,2.2222,2.2222,2.2222,0.0,0
2026-04-02 09:30:00-04:00,2026-04-02 13:30:00+00:00,Texas Longhorns,0.5445005110682819,0.5445005110682819,0.5445005110682819,0.5445005110682819,-120,-120,-120,-120,1.8365,1.8365,1.8365,1.8365,0.0,0
2026-04-02 09:30:00-04:00,2026-04-02 13:30:00+00:00,UCLA Bruins,0.45,0.45,0.45,0.45,122,122,122,122,2.2222,2.2222,2.2222,2.2222,0.0,0
2026-04-02 09:35:00-04:00,2026-04-02 13:35:00+00:00,Texas Longhorns,0.5445005110682819,0.5445005110682819,0.5445005110682819,0.5445005110682819,-120,-120,-120,-120,1.8365,1.8365,1.8365,1.8365,0.0,0
2026-04-02 09:35:00-04:00,2026-04-02 13:35:00+00:00,UCLA Bruins,0.45,0.45,0.45,0.45,122,122,122,122,2.2222,2.2222,2.2222,2.2222,0.0,0
2026-04-02 09:40:00-04:00,2026-04-02 13:40:00+00:00,Texas Longhorns,0.5445005110682819,0.5445005110682819,0.5445005110682819,0.5445005110682819,-120,-120,-120,-120,1.8365,1.8365,1.8365,1.8365,0.0,0
2026-04-02 09:40:00-04:00,2026-04-02 13:40:00+00:00,UCLA Bruins,0.45,0.45,0.45,0.45,122,122,122,122,2.2222,2.2222,2.2222,2.2222,0.0,0
2026-04-02 09:45:00-04:00,2026-04-02 13:45:00+00:00,Texas Longhorns,0.5445005110682819,0.5445005110682819,0.5445005110682819,0.5445005110682819,-120,-120,-120,-120,1.8365,1.8365,1.8365,1.8365,0.0,0
2026-04-02 09:45:00-04:00,2026-04-02 13:45:00+00:00,UCLA Bruins,0.45,0.45,0.45,0.45,122,122,122,122,2.2222,2.2222,2.2222,2.2222,0.0,0
2026-04-02 09:50:00-04:00,2026-04-02 13:50:00+00:00,Texas Longhorns,0.5445005110682819,0.5445005110682819,0.5445005110682819,0.5445005110682819,-120,-120,-120,-120,1.8365,1.8365,1.8365,1.8365,0.0,0
2026-04-02 09:50:00-04:00,2026-04-02 13:50:00+00:00,UCLA Bruins,0.45,0.45,0.45,0.45,122,122,122,122,2.2222,2.2222,2.2222,2.2222,0.0,0
2026-04-02 09:55:00-04:00,2026-04-02 13:55:00+00:00,Texas Longhorns,0.5445005110682819,0.5445005110682819,0.5445005110682819,0.5445005110682819,-120,-120,-120,-120,1.8365,1.8365,1.8365,1.8365,0.0,0
2026-04-02 09:55:00-04:00,2026-04-02 13:55:00+00:00,UCLA Bruins,0.45,0.45,0.45,0.45,122,122,122,122,2.2222,2.2222,2.2222,2.2222,0.0,0
2026-04-02 10:00:00-04:00,2026-04-02 14:00:00+00:00,Texas Longhorns,0.5445005110682819,0.5445005110682819,0.5445005110682819,0.5445005110682819,-120,-120,-120,-120,1.8365,1.8365,1.8365,1.8365,0.0,0
2026-04-02 10:00:00-04:00,2026-04-02 14:00:00+00:00,UCLA Bruins,0.45,0.45,0.45,0.45,122,122,122,122,2.2222,2.2222,2.2222,2.2222,0.0,0
2026-04-02 10:05:00-04:00,2026-04-02 14:05:00+00:00,Texas Longhorns,0.5445005110682819,0.5445005110682819,0.5445005110682819,0.5445005110682819,-120,-120,-120,-120,1.8365,1.8365,1.8365,1.8365,0.0,0
2026-04-02 10:05:00-04:00,2026-04-02 14:05:00+00:00,UCLA Bruins,0.45,0.45,0.45,0.45,122,122,122,122,2.2222,2.2222,2.2222,2.2222,0.0,0
2026-04-02 10:10:00-04:00,2026-04-02 14:10:00+00:00,Texas Longhorns,0.5445005110682819,0.5445005110682819,0.5445005110682819,0.5445005110682819,-120,-120,-120,-120,1.8365,1.8365,1.8365,1.8365,0.0,0
2026-04-02 10:10:00-04:00,2026-04-02 14:10:00+00:00,UCLA Bruins,0.45,0.45,0.45,0.45,122,122,122,122,2.2222,2.2222,2.2222,2.2222,0.0,0
2026-04-02 10:15:00-04:00,2026-04-02 14:15:00+00:00,Texas Longhorns,0.5445005110682819,0.5445005110682819,0.5445005110682819,0.5445005110682819,-120,-120,-120,-120,1.8365,1.8365,1.8365,1.8365,0.0,0
2026-04-02 10:15:00-04:00,2026-04-02 14:15:00+00:00,UCLA Bruins,0.45,0.45,0.45,0.45,122,122,122,122,2.2222,2.2222,2.2222,2.2222,0.0,0
2026-04-02 10:20:00-04:00,2026-04-02 14:20:00+00:00,Texas Longhorns,0.5445005110682819,0.5445005110682819,0.5445005110682819,0.5445005110682819,-120,-120,-120,-120,1.8365,1.8365,1.8365,1.8365,0.0,0
2026-04-02 10:20:00-04:00,2026-04-02 14:20:00+00:00,UCLA Bruins,0.45,0.45,0.45,0.45,122,122,122,122,2.2222,2.2222,2.2222,2.2222,0.0,0
2026-04-02 10:25:00-04:00,2026-04-02 14:25:00+00:00,Texas Longhorns,0.5445005110682819,0.5445005110682819,0.5445005110682819,0.5445005110682819,-120,-120,-120,-120,1.8365,1.8365,1.8365,1.8365,0.0,0
2026-04-02 10:25:00-04:00,2026-04-02 14:25:00+00:00,UCLA Bruins,0.45,0.45,0.45,0.45,122,122,122,122,2.2222,2.2222,2.2222,2.2222,0.0,0
2026-04-02 10:30:00-04:00,2026-04-02 14:30:00+00:00,Texas Longhorns,0.5445005110682819,0.5445005110682819,0.5445005110682819,0.5445005110682819,-120,-120,-120,-120,1.8365,1.8365,1.8365,1.8365,0.0,0
2026-04-02 10:30:00-04:00,2026-04-02 14:30:00+00:00,UCLA Bruins,0.45,0.45,0.45,0.45,122,122,122,122,2.2222,2.2222,2.2222,2.2222,0.0,0
2026-04-02 10:35:00-04:00,2026-04-02 14:35:00+00:00,Texas Longhorns,0.5445005110682819,0.5445005110682819,0.5445005110682819,0.5445005110682819,-120,-120,-120,-120,1.8365,1.8365,1.8365,1.8365,0.0,0
2026-04-02 10:35:00-04:00,2026-04-02 14:35:00+00:00,UCLA Bruins,0.45,0.45,0.45,0.45,122,122,122,122,2.2222,2.2222,2.2222,2.2222,0.0,0
2026-04-02 10:40:00-04:00,2026-04-02 14:40:00+00:00,Texas Longhorns,0.5445005110682819,0.5445005110682819,0.5445005110682819,0.5445005110682819,-120,-120,-120,-120,1.8365,1.8365,1.8365,1.8365,0.0,0
2026-04-02 10:40:00-04:00,2026-04-02 14:40:00+00:00,UCLA Bruins,0.45,0.45,0.45,0.45,122,122,122,122,2.2222,2.2222,2.2222,2.2222,0.0,0
2026-04-02 10:45:00-04:00,2026-04-02 14:45:00+00:00,Texas Longhorns,0.5445005110682819,0.5445005110682819,0.5445005110682819,0.5445005110682819,-120,-120,-120,-120,1.8365,1.8365,1.8365,1.8365,0.0,0
2026-04-02 10:45:00-04:00,2026-04-02 14:45:00+00:00,UCLA Bruins,0.45,0.45,0.45,0.45,122,122,122,122,2.2222,2.2222,2.2222,2.2222,0.0,0
2026-04-02 10:50:00-04:00,2026-04-02 14:50:00+00:00,Texas Longhorns,0.5445005110682819,0.5445005110682819,0.5445005110682819,0.5445005110682819,-120,-120,-120,-120,1.8365,1.8365,1.8365,1.8365,0.0,0
2026-04-02 10:50:00-04:00,2026-04-02 14:50:00+00:00,UCLA Bruins,0.45,0.45,0.45,0.45,122,122,122,122,2.2222,2.2222,2.2222,2.2222,0.0,0
2026-04-02 10:55:00-04:00,2026-04-02 14:55:00+00:00,Texas Longhorns,0.5445005110682819,0.5445005110682819,0.5445005110682819,0.5445005110682819,-120,-120,-120,-120,1.8365,1.8365,1.8365,1.8365,0.0,0
2026-04-02 10:55:00-04:00,2026-04-02 14:55:00+00:00,UCLA Bruins,0.45,0.45,0.45,0.45,122,122,122,122,2.2222,2.2222,2.2222,2.2222,0.0,0
2026-04-02 11:00:00-04:00,2026-04-02 15:00:00+00:00,Texas Longhorns,0.5445005110682819,0.5445005110682819,0.5445005110682819,0.5445005110682819,-120,-120,-120,-120,1.8365,1.8365,1.8365,1.8365,0.0,0
2026-04-02 11:00:00-04:00,2026-04-02 15:00:00+00:00,UCLA Bruins,0.45,0.45,0.45,0.45,122,122,122,122,2.2222,2.2222,2.2222,2.2222,0.0,0
2026-04-02 11:05:00-04:00,2026-04-02 15:05:00+00:00,Texas Longhorns,0.5445005110682819,0.5445005110682819,0.5445005110682819,0.5445005110682819,-120,-120,-120,-120,1.8365,1.8365,1.8365,1.8365,0.0,0
2026-04-02 11:05:00-04:00,2026-04-02 15:05:00+00:00,UCLA Bruins,0.45,0.45,0.45,0.45,122,122,122,122,2.2222,2.2222,2.2222,2.2222,0.0,0
2026-04-02 11:10:00-04:00,2026-04-02 15:10:00+00:00,Texas Longhorns,0.5445005110682819,0.5445005110682819,0.5445005110682819,0.5445005110682819,-120,-120,-120,-120,1.8365,1.8365,1.8365,1.8365,0.0,0
2026-04-02 11:10:00-04:00,2026-04-02 15:10:00+00:00,UCLA Bruins,0.45,0.45,0.45,0.45,122,122,122,122,2.2222,2.2222,2.2222,2.2222,0.0,0
2026-04-02 11:15:00-04:00,2026-04-02 15:15:00+00:00,Texas Longhorns,0.5445005110682819,0.5445005110682819,0.5445005110682819,0.5445005110682819,-120,-120,-120,-120,1.8365,1.8365,1.8365,1.8365,0.0,0
2026-04-02 11:15:00-04:00,2026-04-02 15:15:00+00:00,UCLA Bruins,0.45,0.45,0.45,0.45,122,122,122,122,2.2222,2.2222,2.2222,2.2222,0.0,0
2026-04-02 11:20:00-04:00,2026-04-02 15:20:00+00:00,Texas Longhorns,0.5445005110682819,0.5445005110682819,0.5445005110682819,0.5445005110682819,-120,-120,-120,-120,1.8365,1.8365,1.8365,1.8365,0.0,0
2026-04-02 11:20:00-04:00,2026-04-02 15:20:00+00:00,UCLA Bruins,0.45,0.45,0.45,0.45,122,122,122,122,2.2222,2.2222,2.2222,2.2222,0.0,0
2026-04-02 11:25:00-04:00,2026-04-02 15:25:00+00:00,Texas Longhorns,0.5445005110682819,0.5445005110682819,0.5445005110682819,0.5445005110682819,-120,-120,-120,-120,1.8365,1.8365,1.8365,1.8365,0.0,0
2026-04-02 11:25:00-04:00,2026-04-02 15:25:00+00:00,UCLA Bruins,0.45,0.45,0.45,0.45,122,122,122,122,2.2222,2.2222,2.2222,2.2222,0.0,0
2026-04-02 11:30:00-04:00,2026-04-02 15:30:00+00:00,Texas Longhorns,0.5445005110682819,0.5445005110682819,0.5445005110682819,0.5445005110682819,-120,-120,-120,-120,1.8365,1.8365,1.8365,1.8365,0.0,0
2026-04-02 11:30:00-04:00,2026-04-02 15:30:00+00:00,UCLA Bruins,0.45,0.45,0.45,0.45,122,122,122,122,2.2222,2.2222,2.2222,2.2222,0.0,0
